"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_puerperio","internacoes_motivo_intercorrencia_gravidez","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_aborto_legal","internacoes_parto_acompanhante"
8036,353440,2020,"50_mais","publico","Osasco","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",5843,395,4786,43,619,5792,40,7,4,0,2,275,0,0
8036,353440,2021,"50_mais","publico","Osasco","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4619,333,3759,32,495,4573,30,15,1,0,0,259,0,0
8036,353440,2022,"50_mais","publico","Osasco","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4611,333,3630,41,607,4556,43,11,1,0,0,237,1,0
8036,353440,2023,"50_mais","publico","Osasco","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4143,297,3319,53,474,4007,128,7,1,0,1,197,0,1
9539,354990,2018,"50_mais","misto","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",1958,102,1735,16,105,1957,0,1,0,0,0,95,0,1685
9539,354990,2019,"50_mais","privado","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,354990,2020,"50_mais","privado","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,354990,2021,"50_mais","privado","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,354990,2022,"50_mais","privado","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,354990,2023,"50_mais","privado","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
9628,354990,2018,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",4735,274,3987,80,394,4719,3,8,5,0,0,211,0,2698
9628,354990,2019,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",6458,334,5616,121,390,6443,6,7,2,0,2,268,0,3573
9628,354990,2020,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",6203,288,5514,78,323,6191,8,2,2,0,1,241,0,2821
9628,354990,2021,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",6095,310,5366,76,343,6083,6,5,1,0,6,248,1,1320
9628,354990,2022,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",6440,372,5278,113,677,6428,5,5,2,0,6,301,0,4048
9628,354990,2023,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",6514,347,5330,93,744,6389,109,16,0,0,2,289,0,3327
9709,500270,2018,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2098,175,1654,31,238,2083,8,6,1,0,92,45,5,1265
9709,500270,2019,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2286,146,1914,28,198,2274,3,7,2,0,97,24,8,1480
9709,500270,2020,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2304,179,1904,40,182,2296,4,4,0,0,120,36,10,1096
9709,500270,2021,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2439,170,2004,43,222,2422,8,8,0,1,106,32,17,1260
9709,500270,2022,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2259,190,1803,32,234,2250,6,0,0,3,128,29,14,1385
9709,500270,2023,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2614,190,2121,59,244,2559,51,3,1,0,97,69,28,1806
9717,500270,2018,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3514,192,2802,57,463,3505,3,3,2,1,18,150,0,1932
9717,500270,2019,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3786,221,2976,53,537,3771,2,12,0,1,109,72,0,2210
9717,500270,2020,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3381,223,2819,53,286,3363,2,16,0,0,145,41,0,1920
9717,500270,2021,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2812,181,2264,46,321,2796,7,5,4,0,122,30,0,1297
9717,500270,2022,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3066,152,2516,33,366,3051,7,6,1,1,90,23,0,1697
9717,500270,2023,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3605,240,2828,40,498,3561,30,11,2,1,179,23,0,1636
9725,500270,2018,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2767,151,2247,80,289,2746,17,2,2,0,96,37,0,1541
9725,500270,2019,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2599,167,2119,66,247,2571,23,3,2,0,88,49,2,1717
9725,500270,2020,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",1461,101,1030,32,298,1431,23,6,1,0,57,28,0,523
9725,500270,2021,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",906,43,595,23,245,870,32,3,1,0,20,10,0,104
9725,500270,2022,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2155,131,1528,57,439,2139,2,7,7,0,62,34,0,559
9725,500270,2023,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2416,190,1597,67,562,2399,11,4,2,0,87,53,0,130
9768,500270,2018,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4996,375,4374,76,172,4991,1,4,0,0,154,201,0,4243
9768,500270,2019,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4720,377,4125,59,159,4712,0,6,2,0,216,141,0,4080
9768,500270,2020,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",5282,386,4650,84,162,5270,0,10,2,0,254,105,0,4508
9768,500270,2021,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",5719,384,4900,98,338,5670,0,49,0,0,274,73,0,4616
9768,500270,2022,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4436,344,3687,46,360,4391,0,44,1,0,267,23,0,3503
9768,500270,2023,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4193,305,3483,22,383,4139,19,34,1,0,250,30,1,3199
10456,530010,2019,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
10456,530010,2020,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,0,1,0,0,0,1,0,0,0,0,0
10456,530010,2021,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2,0,0,0,2,1,0,1,0,0,0,0,0,0
10456,530010,2022,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4,1,1,1,1,1,2,0,1,0,0,0,0,0
10456,530010,2023,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2,0,0,0,2,1,1,0,0,0,0,0,0,0
10464,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3652,397,2947,25,283,3639,5,8,0,0,173,130,1,1557
10464,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2755,275,2185,22,273,2729,15,10,0,1,114,77,1,1881
10464,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1184,126,925,5,128,1130,44,10,0,0,38,46,0,786
10464,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",456,44,332,7,73,333,101,18,3,1,23,9,0,191
10464,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1941,203,1528,12,198,1843,84,14,0,0,88,50,0,1415
10464,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2700,252,2185,17,246,2665,11,23,0,1,109,70,2,1915
10472,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6592,268,5772,339,213,5853,422,159,1,157,28,192,3,3989
10472,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6548,527,5283,405,333,6123,358,37,0,30,56,380,1,4316
10472,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6183,578,5043,292,270,5848,296,35,0,4,110,384,2,3813
10472,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6177,630,4920,258,369,5895,227,50,0,5,166,361,4,3990
10472,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5496,545,4409,259,283,5189,221,78,2,6,94,363,9,3717
10472,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4528,430,3548,256,294,4244,236,45,2,1,86,286,3,2963
10480,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",7414,563,6160,77,614,7151,71,11,0,181,154,358,3,5298
10480,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6076,477,4919,78,602,5865,113,4,0,94,138,292,0,4399
10480,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5088,376,3999,104,609,4770,226,7,1,84,127,192,1,3545
10480,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5432,445,4024,137,826,5122,177,8,1,124,160,222,2,3450
10480,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5233,540,3689,193,811,4509,555,8,0,161,223,221,4,3130
10480,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4933,385,3693,106,749,4600,294,16,1,22,159,158,2,3378
10499,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3960,275,3235,50,400,3898,16,7,0,39,122,117,0,350
10499,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5097,307,4109,98,583,4915,60,114,1,7,151,96,2,1302
10499,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4521,359,3516,69,577,4345,47,127,1,1,209,74,2,1797
10499,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4393,259,3563,125,446,4287,55,50,0,1,164,46,1,2130
10499,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4129,279,3265,98,487,4004,50,70,1,4,164,60,5,2736
10499,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4009,235,3173,69,532,3900,36,73,0,0,133,47,3,2762
10502,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1763,99,1384,28,252,1735,16,10,0,2,16,69,0,1287
10502,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3612,205,2780,163,464,3411,161,34,0,6,32,162,3,2532
10502,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3060,196,2406,161,297,2853,182,22,0,3,58,108,3,2170
10502,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2951,153,2308,173,317,2701,200,18,1,31,29,71,0,2050
10502,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3156,160,2510,120,366,2885,227,22,1,21,41,85,0,2265
10502,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3032,140,2277,184,431,2584,395,52,0,1,35,75,0,1914
10510,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1402,57,1027,28,290,1359,38,5,0,0,27,20,0,908
10510,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2019,77,1517,53,372,1949,61,9,0,0,48,18,0,1333
10510,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2683,139,2139,70,335,2585,83,15,0,0,78,38,1,1898
10510,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2895,92,2339,80,384,2756,107,31,0,1,49,30,0,2114
10510,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2383,79,1823,85,396,2267,90,26,0,0,43,21,0,1634
10510,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2278,63,1802,55,358,2195,63,19,0,1,29,20,1,1680
10529,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3866,272,3077,46,471,3809,22,35,0,0,58,164,0,2989
10529,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3159,224,2455,65,415,3070,54,33,0,2,100,89,1,2280
10529,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3128,197,2409,88,434,3029,57,39,1,2,73,90,1,2279
10529,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3512,240,2750,90,432,3401,68,41,0,2,116,83,1,2592
10529,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2764,232,2103,60,369,2671,50,40,0,3,124,52,0,1992
10529,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3168,261,2372,93,442,3069,74,25,0,0,139,60,0,2233
10537,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5073,374,3443,114,1142,4994,18,52,6,3,264,93,0,3378
10537,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5326,414,3257,222,1433,5202,59,62,1,2,313,83,0,3112
10537,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5633,333,3845,198,1257,5383,184,59,6,1,218,100,0,3461
10537,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5715,399,3750,209,1357,5367,239,92,5,12,260,106,9,3288
10537,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4794,365,2747,175,1507,4418,242,126,2,6,224,78,66,2254
10537,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4053,394,1880,161,1618,3739,178,121,0,15,275,59,139,1633
10545,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1742,148,1229,79,286,1674,0,0,1,67,8,121,0,1187
10545,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1607,132,1092,52,331,1593,0,3,1,10,12,107,1,880
10545,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1538,120,1152,40,226,1526,0,0,0,12,36,72,0,769
10545,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1483,164,1032,80,207,1422,55,4,0,2,25,116,0,154
10545,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1596,179,1099,52,266,1556,32,4,0,4,6,148,5,384
10545,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1599,164,1108,54,273,1546,37,6,0,10,27,118,0,568
11738,320530,2018,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,320530,2019,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,320530,2020,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1,1,0,0,0,1,0,0,0,0,0,0,0,0
11738,320530,2021,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1,1,0,0,0,0,0,0,1,0,0,1,0,0
11738,320530,2022,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,320530,2023,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11843,320530,2018,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",4453,257,3977,82,140,4406,34,13,0,0,2,228,1,3913
11843,320530,2019,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",4096,265,3581,96,161,4044,33,17,1,1,1,227,0,3489
11843,320530,2020,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",4267,273,3668,89,237,4202,46,16,1,2,0,254,1,3497
11843,320530,2021,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",3961,198,3501,96,170,3920,22,15,3,1,4,178,0,3365
11843,320530,2022,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",3010,156,2657,54,143,2983,20,7,0,0,2,143,1,2568
11843,320530,2023,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",2965,140,2670,59,96,2936,20,4,4,1,0,122,0,2613
12505,330330,2018,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",497,34,366,13,84,496,1,0,0,0,16,5,0,356
12505,330330,2019,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",522,15,389,17,101,521,0,1,0,0,6,4,0,375
12505,330330,2020,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",493,12,375,8,98,487,5,0,1,0,3,7,0,222
12505,330330,2021,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",525,11,392,6,116,519,5,1,0,0,5,2,2,153
12505,330330,2022,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",521,28,380,4,109,521,0,0,0,0,21,5,1,355
12505,330330,2023,"50_mais","misto","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",1536,45,1342,10,139,1534,2,0,0,0,21,19,0,1289
12521,330330,2018,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4478,486,3222,49,722,4467,6,4,1,0,8,395,0,0
12521,330330,2019,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4347,451,3118,67,711,4330,9,5,3,0,3,359,2,59
12521,330330,2020,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4084,456,3002,68,558,4061,15,6,2,0,8,374,0,199
12521,330330,2021,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4093,400,2926,45,722,4047,31,7,8,0,17,299,3,219
12521,330330,2022,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",3963,417,2709,51,786,3932,26,3,2,0,10,315,2,161
12521,330330,2023,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",3445,335,2442,35,633,3423,14,4,4,0,6,256,2,118
13129,410030,2020,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,410030,2021,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,410030,2022,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,410030,2023,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13633,410400,2018,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2087,154,1768,2,163,2083,0,0,4,0,0,139,2,0
13633,410400,2019,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2185,91,1943,4,147,2182,2,0,1,0,0,83,1,20
13633,410400,2020,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1988,73,1774,6,135,1986,1,0,1,0,0,64,0,4
13633,410400,2021,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1878,62,1680,4,132,1875,0,1,2,0,0,50,0,1
13633,410400,2022,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2265,88,2002,10,165,2260,0,1,4,0,0,74,0,0
13633,410400,2023,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1915,64,1389,16,446,1907,4,4,0,0,0,52,2,0
13838,410420,2018,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",658,100,544,1,13,656,0,2,0,0,0,99,0,534
13838,410420,2019,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3,1,2,0,0,3,0,0,0,0,0,1,0,2
13838,410420,2020,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,410420,2021,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,410420,2022,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,410420,2023,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
