"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_gravidez","internacoes_motivo_intercorrencia_puerperio","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_parto_acompanhante","internacoes_aborto_legal"
9628,354990,2023,"50_mais","publico","São José dos Campos","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",6514,347,5330,2233,93,6389,109,16,0,0,3,312,0,0
9709,500270,2018,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2110,175,1662,642,32,2083,8,18,1,0,95,53,0,0
9709,500270,2019,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2322,147,1944,700,32,2274,3,43,2,0,100,26,0,0
9709,500270,2020,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2346,181,1931,637,45,2296,4,46,0,0,123,47,0,0
9709,500270,2021,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2481,170,2038,695,53,2422,8,50,0,1,110,47,0,0
9709,500270,2022,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2306,190,1842,784,37,2250,6,47,0,3,132,39,0,1
9709,500270,2023,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2680,191,2176,975,69,2559,51,69,1,0,103,74,0,0
9717,500270,2018,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3530,193,2813,1362,61,3505,3,19,2,1,19,160,0,0
9717,500270,2019,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3812,220,2995,1042,56,3770,2,39,0,1,110,82,0,0
9717,500270,2020,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3404,223,2837,815,53,3359,2,43,0,0,150,48,0,0
9717,500270,2021,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2861,183,2296,904,60,2796,7,54,4,0,131,44,0,0
9717,500270,2022,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3112,155,2547,901,42,3049,7,54,1,1,102,36,0,0
9717,500270,2023,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",3638,242,2844,1030,51,3561,30,44,2,1,184,36,0,0
9725,500270,2018,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2786,152,2259,902,83,2746,17,21,2,0,102,42,0,0
9725,500270,2019,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2623,169,2138,816,72,2571,23,27,2,0,93,59,0,0
9725,500270,2020,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",1488,102,1049,621,33,1425,23,39,1,0,62,32,0,0
9725,500270,2021,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",940,43,620,415,23,869,32,38,1,0,21,11,0,0
9725,500270,2022,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2198,134,1563,790,58,2137,2,52,7,0,64,41,0,0
9725,500270,2023,"50_mais","publico","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",2443,190,1619,1082,69,2398,11,32,2,0,87,57,0,0
9768,500270,2018,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",5007,377,4383,699,77,4990,0,17,0,0,157,204,0,0
9768,500270,2019,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4740,377,4146,564,61,4710,0,28,2,0,218,144,0,0
9768,500270,2020,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",5286,388,4654,652,87,5263,0,21,2,0,256,107,0,0
9768,500270,2021,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",5712,384,4915,949,109,5641,0,71,0,0,282,82,0,0
9768,500270,2022,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4429,348,3712,801,51,4350,0,78,1,0,283,29,0,0
9768,500270,2023,"50_mais","misto","Campo Grande","Mato Grosso do Sul","Centro-Oeste",50011,"Centro",50011,"CENTRO",4184,308,3503,882,23,4094,19,70,1,0,265,37,0,0
10456,530010,2019,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
10456,530010,2020,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,1,0,0,0,0,1,0,0,0,0,0
10456,530010,2021,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2,0,0,2,0,1,0,1,0,0,0,0,0,0
10456,530010,2022,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4,1,1,3,1,1,2,0,1,0,0,0,0,0
10456,530010,2023,"50_mais","misto","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2,0,0,2,0,1,1,0,0,0,0,0,0,0
10464,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3659,399,2950,782,25,3639,5,15,0,0,173,131,0,0
10464,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2776,281,2193,690,23,2729,15,31,0,1,117,83,0,0
10464,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1214,128,943,258,7,1132,44,38,0,0,38,47,0,0
10464,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",480,44,348,148,8,333,102,41,3,1,23,9,0,0
10464,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1985,208,1560,440,12,1845,84,56,0,0,90,56,0,0
10464,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2729,254,2206,530,19,2666,11,51,0,1,111,74,0,0
10472,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6605,268,5786,1598,339,5853,422,172,1,157,29,197,0,0
10472,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6559,528,5294,898,405,6121,358,50,0,30,57,390,0,0
10472,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6215,580,5056,1127,310,5841,294,76,0,4,110,390,0,0
10472,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6186,634,4925,1267,259,5891,227,63,0,5,166,375,0,0
10472,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5508,545,4420,1090,261,5186,221,93,2,6,94,366,0,0
10472,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4539,432,3558,987,256,4241,236,59,2,1,86,293,0,0
10480,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",7436,563,6175,995,81,7148,71,36,0,181,154,364,0,0
10480,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6103,478,4935,1035,80,5863,113,33,0,94,138,294,0,0
10480,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5135,378,4026,1267,114,4769,225,56,1,84,129,196,0,0
10480,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5451,445,4034,1528,140,5122,176,28,1,124,162,227,0,0
10480,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5276,542,3709,1355,194,4509,555,51,0,161,226,229,0,0
10480,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4984,388,3720,1361,110,4599,294,68,1,22,160,166,0,0
10499,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3972,275,3243,1119,53,3897,16,20,0,39,122,123,0,0
10499,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5111,306,4122,1452,100,4905,60,138,1,7,155,108,0,0
10499,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4515,355,3514,1349,72,4310,47,155,1,2,211,91,0,0
10499,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4413,260,3578,1366,128,4272,52,88,0,1,164,61,0,0
10499,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4157,278,3290,1348,102,3988,49,117,1,2,164,73,0,0
10499,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4038,234,3196,1279,73,3886,35,117,0,0,134,52,0,0
10502,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1774,99,1394,388,29,1735,16,21,0,2,18,73,0,0
10502,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3654,205,2808,950,169,3409,160,79,0,6,33,164,0,0
10502,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3072,196,2410,777,165,2849,182,38,0,3,60,113,0,0
10502,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2967,153,2321,788,173,2701,199,35,1,31,32,76,0,0
10502,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3180,161,2522,815,124,2883,227,48,1,21,43,90,0,0
10502,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3048,140,2290,835,185,2582,395,70,0,1,35,77,0,0
10510,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1404,57,1028,568,29,1359,38,7,0,0,27,27,0,0
10510,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2019,77,1517,751,59,1949,61,9,0,0,51,23,0,0
10510,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2684,139,2139,962,73,2585,83,16,0,0,82,47,0,0
10510,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2897,92,2340,1132,81,2756,107,33,0,1,54,30,0,0
10510,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2385,79,1823,913,86,2267,90,28,0,0,44,24,0,0
10510,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2280,63,1805,785,57,2195,63,21,0,1,29,22,0,0
10529,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3862,272,3078,913,47,3803,22,37,0,0,58,166,0,0
10529,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3121,224,2448,784,66,3032,54,33,0,2,100,91,0,0
10529,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3120,197,2409,842,89,3018,57,42,1,2,74,94,0,0
10529,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3502,240,2747,824,94,3386,67,47,0,2,117,84,0,0
10529,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2755,233,2106,710,60,2655,48,49,0,3,125,56,0,0
10529,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3155,260,2370,886,93,3053,71,31,0,0,140,67,0,0
10537,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5062,376,3451,1555,112,4975,17,60,6,4,268,94,0,0
10537,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5279,415,3260,1855,203,5154,58,65,1,1,315,90,0,0
10537,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5610,333,3849,1553,183,5348,183,73,6,0,223,107,0,0
10537,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5697,398,3753,1866,205,5326,238,116,5,12,262,117,0,0
10537,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4697,363,2743,2101,172,4317,236,136,2,6,225,83,0,0
10537,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",4025,392,1889,2162,184,3653,174,183,0,15,275,66,0,3
10545,530010,2018,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1739,148,1229,417,79,1671,0,0,1,67,9,121,0,0
10545,530010,2019,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1601,132,1091,544,52,1587,0,3,1,10,12,109,0,0
10545,530010,2020,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1532,120,1151,510,40,1521,0,0,0,11,36,72,0,0
10545,530010,2021,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1479,164,1032,644,81,1417,55,5,0,2,25,118,0,0
10545,530010,2022,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1586,179,1095,787,52,1548,30,4,0,4,6,148,0,0
10545,530010,2023,"50_mais","publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1589,164,1105,742,54,1536,36,7,0,10,27,119,0,0
11738,320530,2018,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,320530,2019,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,320530,2020,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1,1,0,0,0,1,0,0,0,0,0,0,0,0
11738,320530,2021,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1,1,0,0,0,0,0,0,1,0,0,1,0,0
11738,320530,2022,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,320530,2023,"50_mais","privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
11843,320530,2018,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",4448,255,3975,902,85,4401,33,14,0,0,2,241,0,0
11843,320530,2019,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",4090,264,3577,741,95,4039,32,17,1,1,1,237,0,0
11843,320530,2020,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",4261,272,3666,993,89,4196,46,16,1,2,0,263,0,0
11843,320530,2021,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",3959,198,3501,811,97,3918,22,15,3,1,4,182,0,0
11843,320530,2022,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",3004,156,2656,736,53,2978,19,7,0,0,2,158,0,0
11843,320530,2023,"50_mais","misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",2960,140,2671,1001,61,2931,20,4,4,1,0,128,0,0
12505,330330,2018,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",499,35,366,264,13,496,1,2,0,0,18,5,0,0
12505,330330,2019,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",525,15,390,271,17,521,0,4,0,0,21,4,0,0
12505,330330,2020,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",498,12,375,291,8,487,5,5,1,0,13,7,0,0
12505,330330,2021,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",525,11,393,314,6,519,5,1,0,0,18,5,0,0
12505,330330,2022,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",522,28,380,306,4,521,0,1,0,0,28,6,0,0
12505,330330,2023,"50_mais","misto","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",1543,46,1346,535,13,1534,2,7,0,0,37,23,0,0
12521,330330,2018,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4480,485,3225,1041,51,4465,6,8,1,0,8,402,0,0
12521,330330,2019,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4348,451,3120,1050,67,4329,9,7,3,0,4,372,0,0
12521,330330,2020,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4091,457,3008,932,73,4061,15,13,2,0,8,380,0,0
12521,330330,2021,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4109,400,2940,1210,46,4047,31,23,8,0,18,303,0,0
12521,330330,2022,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",3992,417,2731,1315,54,3932,26,32,2,0,10,318,0,0
12521,330330,2023,"50_mais","publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",3464,335,2452,1072,39,3423,14,23,4,0,7,263,0,0
13129,410030,2020,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,410030,2021,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,410030,2022,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,410030,2023,"menos_50","publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13633,410400,2018,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2087,154,1768,479,3,2082,0,1,4,0,0,139,0,0
13633,410400,2019,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2197,91,1954,469,4,2182,2,12,1,0,0,83,0,0
13633,410400,2020,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1998,73,1783,514,6,1986,1,10,1,0,0,67,0,0
13633,410400,2021,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1883,63,1682,561,5,1875,0,6,2,0,0,52,0,0
13633,410400,2022,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2273,88,2010,571,10,2260,0,9,4,0,0,80,0,0
13633,410400,2023,"50_mais","misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1923,64,1394,704,16,1907,4,12,0,0,0,57,0,0
13838,410420,2018,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",659,101,545,17,1,656,0,3,0,0,0,100,0,0
13838,410420,2019,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3,1,2,0,0,3,0,0,0,0,0,1,0,0
13838,410420,2020,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,410420,2021,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,410420,2022,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,410420,2023,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
13846,410420,2018,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3334,120,2684,758,20,3247,33,52,2,0,3,100,0,0
13846,410420,2019,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",4142,233,3388,681,35,4002,61,78,1,0,1,219,0,0
13846,410420,2020,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3973,166,3115,726,243,3628,276,66,3,0,1,162,0,0
13846,410420,2021,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",4000,143,3004,884,263,3649,292,53,6,0,1,138,0,0
13846,410420,2022,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",4331,145,3229,999,279,3949,296,81,3,2,0,143,0,0
13846,410420,2023,"50_mais","misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",4328,134,3189,1042,260,3888,345,87,8,0,2,129,0,0
14109,410430,2018,"50_mais","misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",2669,124,1778,1235,94,2597,58,13,0,1,2,104,0,0
14109,410430,2019,"50_mais","misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",2715,131,1731,1351,99,2617,75,22,0,1,0,97,0,0
14109,410430,2020,"50_mais","misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",2139,99,1504,892,66,2068,53,18,0,0,0,77,0,0
