"cnes","codmunocor","ano","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","obitos_maternos_totais","obitos_maternos_diretos","obitos_maternos_aborto","obitos_maternos_hipertensao","obitos_maternos_hemorragia","obitos_maternos_infec_puerperal"
2241048,432250,2023,"misto","Vacaria","Rio Grande do Sul","Sul",43024,"Regiao 24",43024,"SERRA",0,0,0,0,0,0
2241072,430080,2018,"misto","Antônio Prado","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241072,430080,2019,"misto","Antônio Prado","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241072,430080,2020,"misto","Antônio Prado","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241072,430080,2021,"misto","Antônio Prado","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241072,430080,2022,"misto","Antônio Prado","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241072,430080,2023,"misto","Antônio Prado","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241102,431320,2018,"misto","Nova Petrópolis","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241102,431320,2019,"misto","Nova Petrópolis","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241102,431320,2020,"misto","Nova Petrópolis","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241102,431320,2021,"misto","Nova Petrópolis","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241102,431320,2022,"misto","Nova Petrópolis","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241102,431320,2023,"misto","Nova Petrópolis","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241129,430235,2018,"misto","Bom Princípio","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241129,430235,2019,"misto","Bom Princípio","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241129,430235,2020,"misto","Bom Princípio","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241129,430235,2021,"misto","Bom Princípio","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241129,430235,2022,"misto","Bom Princípio","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241129,430235,2023,"misto","Bom Princípio","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241137,430480,2018,"misto","Carlos Barbosa","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241137,430480,2019,"misto","Carlos Barbosa","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241137,430480,2020,"misto","Carlos Barbosa","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241137,430480,2021,"misto","Carlos Barbosa","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241137,430480,2022,"misto","Carlos Barbosa","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241137,430480,2023,"misto","Carlos Barbosa","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241145,430820,2018,"misto","Flores da Cunha","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241145,430820,2019,"misto","Flores da Cunha","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241145,430820,2020,"misto","Flores da Cunha","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241145,430820,2021,"misto","Flores da Cunha","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241145,430820,2022,"misto","Flores da Cunha","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241145,430820,2023,"misto","Flores da Cunha","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241153,430910,2018,"misto","Gramado","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241153,430910,2019,"misto","Gramado","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241153,430910,2020,"misto","Gramado","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241153,430910,2021,"misto","Gramado","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241153,430910,2022,"misto","Gramado","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241153,430910,2023,"misto","Gramado","Rio Grande do Sul","Sul",43023,"Regiao 23",43023,"SERRA",0,0,0,0,0,0
2241161,431330,2018,"misto","Nova Prata","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241161,431330,2019,"misto","Nova Prata","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241161,431330,2020,"misto","Nova Prata","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241161,431330,2021,"misto","Nova Prata","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241161,431330,2022,"misto","Nova Prata","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241161,431330,2023,"misto","Nova Prata","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241218,431400,2018,"misto","Paraí","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241218,431400,2019,"misto","Paraí","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241218,431400,2020,"misto","Paraí","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241218,431400,2021,"misto","Paraí","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241218,431400,2022,"misto","Paraí","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241218,431400,2023,"misto","Paraí","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2241226,431900,2018,"misto","São Marcos","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241226,431900,2019,"misto","São Marcos","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241226,431900,2020,"misto","São Marcos","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241226,431900,2021,"misto","São Marcos","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241226,431900,2022,"misto","São Marcos","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2241226,431900,2023,"misto","São Marcos","Rio Grande do Sul","Sul",43026,"Regiao 26",43026,"SERRA",0,0,0,0,0,0
2244098,431120,2018,"misto","Júlio de Castilhos","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244098,431120,2019,"misto","Júlio de Castilhos","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244098,431120,2020,"misto","Júlio de Castilhos","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244098,431120,2021,"misto","Júlio de Castilhos","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244098,431120,2022,"misto","Júlio de Castilhos","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244098,431120,2023,"misto","Júlio de Castilhos","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244101,430800,2018,"misto","Faxinal do Soturno","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244101,430800,2019,"misto","Faxinal do Soturno","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244101,430800,2020,"misto","Faxinal do Soturno","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244101,430800,2021,"misto","Faxinal do Soturno","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244101,430800,2022,"misto","Faxinal do Soturno","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244101,430800,2023,"misto","Faxinal do Soturno","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244128,431310,2018,"misto","Nova Palma","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244128,431310,2019,"misto","Nova Palma","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244128,431310,2020,"misto","Nova Palma","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244128,431310,2021,"misto","Nova Palma","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244128,431310,2022,"misto","Nova Palma","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244128,431310,2023,"misto","Nova Palma","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244136,431980,2018,"publico","São Vicente do Sul","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244136,431980,2019,"publico","São Vicente do Sul","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244136,431980,2020,"publico","São Vicente do Sul","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244136,431980,2021,"publico","São Vicente do Sul","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244136,431980,2022,"publico","São Vicente do Sul","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244136,431980,2023,"publico","São Vicente do Sul","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244152,431110,2018,"publico","Jaguari","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244152,431110,2019,"misto","Jaguari","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244152,431110,2020,"misto","Jaguari","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244152,431110,2021,"misto","Jaguari","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244152,431110,2022,"misto","Jaguari","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244152,431110,2023,"misto","Jaguari","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244209,431447,2018,"misto","Pinhal Grande","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244209,431447,2019,"misto","Pinhal Grande","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244209,431447,2020,"misto","Pinhal Grande","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244209,431447,2021,"misto","Pinhal Grande","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244209,431447,2022,"misto","Pinhal Grande","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244209,431447,2023,"misto","Pinhal Grande","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244217,430840,2018,"publico","Formigueiro","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244217,430840,2019,"publico","Formigueiro","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244217,430840,2020,"publico","Formigueiro","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244217,430840,2021,"publico","Formigueiro","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244217,430840,2022,"publico","Formigueiro","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244217,430840,2023,"publico","Formigueiro","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244225,432220,2018,"misto","Tupanciretã","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244225,432220,2019,"misto","Tupanciretã","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244225,432220,2020,"misto","Tupanciretã","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",1,1,0,0,0,0
2244225,432220,2021,"misto","Tupanciretã","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244225,432220,2022,"misto","Tupanciretã","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244225,432220,2023,"misto","Tupanciretã","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244233,431550,2018,"misto","Restinga Sêca","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244233,431550,2019,"misto","Restinga Sêca","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244233,431550,2020,"misto","Restinga Sêca","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244233,431550,2021,"misto","Restinga Sêca","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",1,0,0,0,0,0
2244233,431550,2022,"misto","Restinga Sêca","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244233,431550,2023,"misto","Restinga Sêca","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244276,431690,2018,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244276,431690,2019,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244276,431690,2020,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",1,1,0,0,0,0
2244276,431690,2021,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244276,431690,2022,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244276,431690,2023,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244292,431690,2018,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244292,431690,2019,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244292,431690,2020,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244292,431690,2021,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244292,431690,2022,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244292,431690,2023,"privado","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244306,431690,2018,"publico","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244306,431690,2019,"publico","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",1,0,0,0,0,0
2244306,431690,2020,"publico","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",3,1,0,0,0,0
2244306,431690,2021,"publico","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",3,2,0,0,1,1
2244306,431690,2022,"publico","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",1,0,0,0,0,0
2244306,431690,2023,"publico","Santa Maria","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244314,431940,2018,"publico","São Pedro do Sul","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244314,431940,2019,"publico","São Pedro do Sul","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244314,431940,2020,"publico","São Pedro do Sul","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244314,431940,2021,"publico","São Pedro do Sul","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244314,431940,2022,"publico","São Pedro do Sul","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244314,431940,2023,"misto","São Pedro do Sul","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244322,431960,2018,"misto","São Sepé","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244322,431960,2019,"misto","São Sepé","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244322,431960,2020,"misto","São Sepé","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244322,431960,2021,"misto","São Sepé","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244322,431960,2022,"misto","São Sepé","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244322,431960,2023,"misto","São Sepé","Rio Grande do Sul","Sul",43001,"Regiao 01",43001,"CENTRO-OESTE",0,0,0,0,0,0
2244330,431810,2018,"misto","São Francisco de Assis","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244330,431810,2019,"misto","São Francisco de Assis","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244330,431810,2020,"misto","São Francisco de Assis","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244330,431810,2021,"misto","São Francisco de Assis","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244330,431810,2022,"misto","São Francisco de Assis","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244330,431810,2023,"misto","São Francisco de Assis","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244349,431740,2018,"publico","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244349,431740,2019,"publico","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244357,431740,2018,"misto","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",1,0,0,0,0,0
2244357,431740,2019,"misto","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244357,431740,2020,"misto","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244357,431740,2021,"misto","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244357,431740,2022,"misto","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2244357,431740,2023,"misto","Santiago","Rio Grande do Sul","Sul",43002,"Regiao 02",43002,"CENTRO-OESTE",0,0,0,0,0,0
2246740,432090,2018,"misto","Tapejara","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246740,432090,2019,"misto","Tapejara","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246740,432090,2020,"misto","Tapejara","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246740,432090,2021,"misto","Tapejara","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246740,432090,2022,"misto","Tapejara","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246740,432090,2023,"misto","Tapejara","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246767,431660,2018,"misto","Sananduva","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246767,431660,2019,"misto","Sananduva","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246767,431660,2020,"misto","Sananduva","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246767,431660,2021,"misto","Sananduva","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246767,431660,2022,"misto","Sananduva","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246767,431660,2023,"misto","Sananduva","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246783,432100,2018,"misto","Tapera","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246783,432100,2019,"misto","Tapera","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246783,432100,2020,"misto","Tapera","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246791,431860,2018,"misto","São José do Ouro","Rio Grande do Sul","Sul",43018,"Regiao 18",43018,"NORTE",0,0,0,0,0,0
2246805,432050,2018,"misto","Sertão","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246813,430750,2018,"misto","Espumoso","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246813,430750,2019,"misto","Espumoso","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246813,430750,2020,"misto","Espumoso","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246813,430750,2021,"misto","Espumoso","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246813,430750,2022,"misto","Espumoso","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246813,430750,2023,"misto","Espumoso","Rio Grande do Sul","Sul",43019,"Regiao 19",43019,"NORTE",0,0,0,0,0,0
2246872,430490,2018,"misto","Casca","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246872,430490,2019,"misto","Casca","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246872,430490,2020,"misto","Casca","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246872,430490,2021,"misto","Casca","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246872,430490,2022,"misto","Casca","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246902,431265,2018,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246902,431265,2019,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246902,431265,2020,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246902,431265,2021,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246910,431265,2018,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246910,431265,2019,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
2246910,431265,2020,"misto","Não-Me-Toque","Rio Grande do Sul","Sul",43017,"Regiao 17 - Planalto",43017,"NORTE",0,0,0,0,0,0
